5.0000000e-01 2.1494652e+02 1.3498698e+02 2.9300000e+02 7.4377540e+01 4.6710184e+01 1.0200000e+02 7.5157219e+01 4.7155287e+01 1.0300000e+02 6.5411765e+01 4.1192581e+01 8.9000000e+01 5.0000000e-01 2.9498016e+02 3.8484589e+01 3.0200000e+02 1.0207348e+02 1.3305976e+01 1.0400000e+02 1.0313666e+02 1.3278371e+01 1.0500000e+02 8.9770022e+01 1.2230597e+01 9.2000000e+01
1.5000000e+00 2.8248128e+02 6.3771700e+01 2.9600000e+02 9.8847059e+01 2.2152208e+01 1.0400000e+02 9.8876471e+01 2.2168556e+01 1.0400000e+02 8.4757754e+01 1.9526022e+01 8.9000000e+01 1.5000000e+00 2.9437235e+02 2.7490253e+01 2.9800000e+02 1.0300669e+02 9.2317235e+00 1.0400000e+02 1.0303790e+02 9.2533717e+00 1.0400000e+02 8.8327759e+01 9.1362396e+00 8.9000000e+01
2.5000000e+00 2.8540481e+02 7.2536165e+01 3.0100000e+02 9.9856150e+01 2.5260296e+01 1.0500000e+02 9.9582888e+01 2.5182636e+01 1.0500000e+02 8.5965775e+01 2.2153265e+01 9.1000000e+01 2.5000000e+00 3.0128007e+02 2.8108799e+01 3.0200000e+02 1.0540937e+02 9.5178157e+00 1.0600000e+02 1.0512140e+02 9.4633667e+00 1.0600000e+02 9.0749294e+01 9.2507043e+00 9.1000000e+01
3.5000000e+00 2.5488930e+02 1.0934872e+02 2.9600000e+02 8.9114439e+01 3.8025994e+01 1.0400000e+02 8.8774866e+01 3.7950703e+01 1.0300000e+02 7.7000000e+01 3.3413921e+01 8.9000000e+01 3.5000000e+00 2.9683489e+02 3.8789309e+01 3.0200000e+02 1.0377757e+02 1.2887717e+01 1.0600000e+02 1.0338380e+02 1.3063999e+01 1.0500000e+02 8.9673520e+01 1.2900998e+01 9.1000000e+01
4.5000000e+00 2.4626898e+02 1.0934943e+02 2.9000000e+02 8.5858289e+01 3.7916338e+01 1.0100000e+02 8.6025134e+01 3.8040767e+01 1.0100000e+02 7.4385561e+01 3.3435331e+01 8.8000000e+01 4.5000000e+00 2.9037121e+02 3.7163718e+01 2.9500000e+02 1.0121149e+02 1.2379352e+01 1.0250000e+02 1.0141414e+02 1.2543955e+01 1.0300000e+02 8.7745581e+01 1.2312074e+01 8.9000000e+01
5.5000000e+00 2.5643957e+02 9.9576440e+01 2.9300000e+02 8.9372193e+01 3.4496213e+01 1.0200000e+02 8.9731551e+01 3.4732712e+01 1.0300000e+02 7.7335829e+01 3.0408905e+01 8.8000000e+01 5.5000000e+00 2.9076699e+02 3.6251973e+01 2.9600000e+02 1.0131978e+02 1.2098575e+01 1.0300000e+02 1.0173847e+02 1.2371066e+01 1.0400000e+02 8.7708738e+01 1.1919131e+01 9.0000000e+01
6.5000000e+00 2.4756898e+02 9.2892053e+01 2.8300000e+02 8.6500000e+01 3.2205479e+01 9.8500000e+01 8.6854011e+01 3.2397372e+01 9.9000000e+01 7.4214973e+01 2.8389306e+01 8.5000000e+01 6.5000000e+00 2.7543955e+02 4.4648005e+01 2.8700000e+02 9.6219178e+01 1.5118431e+01 1.0000000e+02 9.6620608e+01 1.5277749e+01 1.0000000e+02 8.2599762e+01 1.4439695e+01 8.6000000e+01
7.5000000e+00 2.2488556e+02 1.2199291e+02 2.8300000e+02 7.9505882e+01 4.2957016e+01 1.0000000e+02 7.8812299e+01 4.2641620e+01 1.0000000e+02 6.6567380e+01 3.6527927e+01 8.3000000e+01 7.5000000e+00 2.8658799e+02 3.6645438e+01 2.9100000e+02 1.0130559e+02 1.2307912e+01 1.0300000e+02 1.0042428e+02 1.2442690e+01 1.0200000e+02 8.4858117e+01 1.2338250e+01 8.6000000e+01
8.5000000e+00 2.5152032e+02 1.0234238e+02 2.9000000e+02 8.7717647e+01 3.5478544e+01 1.0100000e+02 8.8358824e+01 3.5750564e+01 1.0200000e+02 7.5443850e+01 3.1219391e+01 8.7000000e+01 8.5000000e+00 2.8775383e+02 4.0260769e+01 2.9500000e+02 1.0034966e+02 1.3435880e+01 1.0300000e+02 1.0108512e+02 1.3559400e+01 1.0300000e+02 8.6319045e+01 1.3482623e+01 8.9000000e+01
9.5000000e+00 2.8109192e+02 3.6053125e+01 2.8400000e+02 9.8662626e+01 1.2004055e+01 9.9000000e+01 9.8681818e+01 1.2172658e+01 1.0000000e+02 8.3747475e+01 1.1977487e+01 8.5000000e+01 9.5000000e+00 2.8122183e+02 3.5595679e+01 2.8400000e+02 9.8706417e+01 1.1847839e+01 9.9000000e+01 9.8725619e+01 1.2018649e+01 1.0000000e+02 8.3789793e+01 1.1831530e+01 8.5000000e+01
