5.0000000e-01 1.7276208e+02 1.3901759e+02 2.3000000e+02 5.9912290e+01 4.8089590e+01 8.1000000e+01 6.0698529e+01 4.8754293e+01 8.1000000e+01 5.2151261e+01 4.2258920e+01 6.9000000e+01 5.0000000e-01 2.7500924e+02 5.4366393e+01 2.8600000e+02 9.5347059e+01 1.8456679e+01 9.9000000e+01 9.6589076e+01 1.8877589e+01 1.0100000e+02 8.3073109e+01 1.7343137e+01 8.6000000e+01
1.5000000e+00 3.0505042e+02 6.8448611e+01 3.2300000e+02 1.0514496e+02 2.3335002e+01 1.1100000e+02 1.0605882e+02 2.3476550e+01 1.1200000e+02 9.3846639e+01 2.1752045e+01 1.0000000e+02 1.5000000e+00 3.1555846e+02 4.0047465e+01 3.2500000e+02 1.0874769e+02 1.3477441e+01 1.1100000e+02 1.0970256e+02 1.3415643e+01 1.1300000e+02 9.7108211e+01 1.3323126e+01 1.0000000e+02
2.5000000e+00 3.1090179e+02 7.8380382e+01 3.3000000e+02 1.0692069e+02 2.6831670e+01 1.1300000e+02 1.0800368e+02 2.7002724e+01 1.1500000e+02 9.5977416e+01 2.4688985e+01 1.0200000e+02 2.5000000e+00 3.2638555e+02 3.7790096e+01 3.3100000e+02 1.1224379e+02 1.2738719e+01 1.1400000e+02 1.1338224e+02 1.2631431e+01 1.1500000e+02 1.0075951e+02 1.2688124e+01 1.0200000e+02
3.5000000e+00 3.0269170e+02 1.0133612e+02 3.3900000e+02 1.0388866e+02 3.4279157e+01 1.1600000e+02 1.0498109e+02 3.4789596e+01 1.1800000e+02 9.3821954e+01 3.2378303e+01 1.0500000e+02 3.5000000e+00 3.2838813e+02 5.3500343e+01 3.4200000e+02 1.1267637e+02 1.7494937e+01 1.1700000e+02 1.1387957e+02 1.7889208e+01 1.1850000e+02 1.0183219e+02 1.8261735e+01 1.0600000e+02
4.5000000e+00 3.0656618e+02 8.3947741e+01 3.3350000e+02 1.0495168e+02 2.8235456e+01 1.1400000e+02 1.0692542e+02 2.8767733e+01 1.1600000e+02 9.4689076e+01 2.7058916e+01 1.0300000e+02 4.5000000e+00 3.2149448e+02 5.2558594e+01 3.3500000e+02 1.1003477e+02 1.7279091e+01 1.1400000e+02 1.1209768e+02 1.7643749e+01 1.1700000e+02 9.9362031e+01 1.7767542e+01 1.0400000e+02
5.5000000e+00 2.8341859e+02 9.3798191e+01 3.1300000e+02 9.8227941e+01 3.1932873e+01 1.0900000e+02 9.8894958e+01 3.2491019e+01 1.1000000e+02 8.6295693e+01 2.9509838e+01 9.5000000e+01 5.5000000e+00 3.0668736e+02 5.0486010e+01 3.1800000e+02 1.0622039e+02 1.6724817e+01 1.1000000e+02 1.0701822e+02 1.7098898e+01 1.1100000e+02 9.3448747e+01 1.6863224e+01 9.7000000e+01
6.5000000e+00 3.0275053e+02 8.1556477e+01 3.2300000e+02 1.0527731e+02 2.7963301e+01 1.1200000e+02 1.0589758e+02 2.8216573e+01 1.1300000e+02 9.1575630e+01 2.5486080e+01 9.8000000e+01 6.5000000e+00 3.2032129e+02 3.7849934e+01 3.2600000e+02 1.1138466e+02 1.2249533e+01 1.1300000e+02 1.1204169e+02 1.2528496e+01 1.1400000e+02 9.6894942e+01 1.3180174e+01 9.9000000e+01
7.5000000e+00 2.9895116e+02 8.3762534e+01 3.2350000e+02 1.0402311e+02 2.8676691e+01 1.1300000e+02 1.0434191e+02 2.8738391e+01 1.1300000e+02 9.0586134e+01 2.6487188e+01 9.8000000e+01 7.5000000e+00 3.1533611e+02 4.8249078e+01 3.2600000e+02 1.0970993e+02 1.5994958e+01 1.1300000e+02 1.1004992e+02 1.5972255e+01 1.1400000e+02 9.5576262e+01 1.6434484e+01 9.9000000e+01
8.5000000e+00 2.9985714e+02 9.4328077e+01 3.3200000e+02 1.0264863e+02 3.2018156e+01 1.1400000e+02 1.0417700e+02 3.2361945e+01 1.1500000e+02 9.3031513e+01 3.0094038e+01 1.0300000e+02 8.5000000e+00 3.2347530e+02 4.6497270e+01 3.3400000e+02 1.1070074e+02 1.5517975e+01 1.1400000e+02 1.1233617e+02 1.5528511e+01 1.1600000e+02 1.0043839e+02 1.5707004e+01 1.0400000e+02
9.5000000e+00 2.9834401e+02 9.7785264e+01 3.3400000e+02 1.0272899e+02 3.3365019e+01 1.1400000e+02 1.0378414e+02 3.3580143e+01 1.1600000e+02 9.1830882e+01 3.1007276e+01 1.0300000e+02 9.5000000e+00 3.2132125e+02 5.5263320e+01 3.3700000e+02 1.1060850e+02 1.8603917e+01 1.1500000e+02 1.1176204e+02 1.8452305e+01 1.1700000e+02 9.8950708e+01 1.8466227e+01 1.0400000e+02
