5.0000000e-01 4.0010142e+01 6.1637464e+01 0.0000000e+00 1.3961968e+01 2.1343179e+01 0.0000000e+00 1.3260649e+01 2.1008925e+01 0.0000000e+00 1.2787525e+01 1.9433765e+01 0.0000000e+00 5.0000000e-01 1.3363985e+02 4.3456252e+01 1.3000000e+02 4.6346743e+01 1.4985613e+01 4.5000000e+01 4.5151341e+01 1.5156449e+01 4.4000000e+01 4.2141762e+01 1.3739244e+01 4.1000000e+01
1.5000000e+00 3.9259635e+01 6.5342291e+01 0.0000000e+00 1.3569473e+01 2.2610431e+01 0.0000000e+00 1.3050203e+01 2.2702609e+01 0.0000000e+00 1.2639959e+01 2.0239589e+01 0.0000000e+00 1.5000000e+00 1.4263067e+02 5.8470732e+01 1.3000000e+02 4.9235421e+01 2.0490592e+01 4.5000000e+01 4.8600432e+01 2.1619450e+01 4.4000000e+01 4.4794816e+01 1.6903310e+01 4.1000000e+01
2.5000000e+00 4.3376775e+01 5.7388937e+01 1.8000000e+01 1.5210953e+01 2.0033866e+01 7.0000000e+00 1.3135396e+01 1.9468389e+01 3.0000000e+00 1.5030426e+01 1.8222206e+01 8.0000000e+00 2.5000000e+00 1.2756487e+02 4.9496609e+01 1.1400000e+02 4.4500998e+01 1.7244434e+01 4.0000000e+01 4.1566866e+01 1.7966915e+01 3.7000000e+01 4.1497006e+01 1.4810621e+01 3.8000000e+01
3.5000000e+00 6.6255578e+01 6.0927747e+01 5.3000000e+01 2.3838742e+01 2.1345444e+01 2.0000000e+01 2.0484787e+01 2.0735371e+01 1.5000000e+01 2.1932049e+01 1.9200838e+01 1.8000000e+01 3.5000000e+00 1.2330289e+02 4.5940892e+01 1.1600000e+02 4.3697110e+01 1.6128414e+01 4.1000000e+01 3.9724855e+01 1.6470109e+01 3.7000000e+01 3.9880925e+01 1.3884641e+01 3.8000000e+01
4.5000000e+00 6.3612576e+01 5.5610563e+01 5.5000000e+01 2.2754564e+01 1.9298836e+01 2.0000000e+01 1.9310345e+01 1.9020058e+01 1.5000000e+01 2.1547667e+01 1.7620910e+01 1.9000000e+01 4.5000000e+00 1.1506092e+02 4.1620840e+01 1.0500000e+02 4.0578161e+01 1.4123579e+01 3.7000000e+01 3.6936782e+01 1.4603211e+01 3.4000000e+01 3.7545977e+01 1.3236090e+01 3.4000000e+01
5.5000000e+00 5.9811422e+01 5.6708656e+01 4.8000000e+01 2.1447198e+01 1.9835344e+01 1.8000000e+01 1.8401940e+01 1.9157823e+01 1.3000000e+01 1.9962284e+01 1.8012954e+01 1.7000000e+01 5.5000000e+00 1.1599233e+02 4.0217048e+01 1.0800000e+02 4.1121483e+01 1.3619461e+01 3.8500000e+01 3.7438619e+01 1.3982546e+01 3.5000000e+01 3.7432225e+01 1.2961971e+01 3.5000000e+01
6.5000000e+00 7.1425456e+01 6.1884936e+01 6.7000000e+01 2.5881846e+01 2.1658006e+01 2.5000000e+01 2.2411765e+01 2.1324456e+01 1.9500000e+01 2.3131846e+01 1.9104027e+01 2.2000000e+01 6.5000000e+00 1.2101093e+02 4.5597797e+01 1.0950000e+02 4.3247515e+01 1.5633150e+01 3.9000000e+01 3.9305169e+01 1.6500062e+01 3.5000000e+01 3.8458250e+01 1.3777686e+01 3.5000000e+01
7.5000000e+00 7.6664807e+01 5.6542111e+01 7.1000000e+01 2.8062880e+01 1.9699830e+01 2.6000000e+01 2.3701318e+01 1.9527642e+01 2.1000000e+01 2.4900609e+01 1.7575185e+01 2.4000000e+01 7.5000000e+00 1.1653656e+02 4.2670165e+01 1.0500000e+02 4.1890311e+01 1.4809706e+01 3.8000000e+01 3.7308044e+01 1.5363339e+01 3.3000000e+01 3.7338208e+01 1.2894067e+01 3.5000000e+01
8.5000000e+00 6.8184584e+01 6.1959041e+01 6.0000000e+01 2.4808824e+01 2.1595127e+01 2.2000000e+01 2.0973631e+01 2.1011517e+01 1.7000000e+01 2.2402130e+01 1.9657934e+01 2.0000000e+01 8.5000000e+00 1.1934479e+02 5.1524003e+01 1.0300000e+02 4.2619764e+01 1.7756277e+01 3.7000000e+01 3.8098818e+01 1.8265689e+01 3.2000000e+01 3.8626208e+01 1.5914014e+01 3.4000000e+01
9.5000000e+00 4.5174949e+01 5.1175530e+01 2.4000000e+01 1.6391481e+01 1.7979663e+01 9.0000000e+00 1.3792596e+01 1.6800651e+01 6.0000000e+00 1.4990872e+01 1.6611352e+01 9.0000000e+00 9.5000000e+00 1.1363095e+02 3.6259967e+01 1.0750000e+02 4.0455782e+01 1.2305859e+01 3.8000000e+01 3.6267007e+01 1.2270037e+01 3.4000000e+01 3.6908163e+01 1.2090730e+01 3.5000000e+01
1.0500000e+01 5.7763692e+01 5.4089840e+01 4.2000000e+01 2.0375254e+01 1.8367138e+01 1.6000000e+01 1.7263185e+01 1.7755862e+01 1.2000000e+01 2.0125254e+01 1.8089019e+01 1.5000000e+01 1.0500000e+01 1.1471063e+02 3.8303622e+01 1.0800000e+02 3.9693982e+01 1.2786905e+01 3.7000000e+01 3.5930858e+01 1.2920678e+01 3.3000000e+01 3.9085787e+01 1.2802907e+01 3.7000000e+01
1.1500000e+01 8.3640467e+01 6.4370543e+01 7.7500000e+01 2.9974645e+01 2.2521952e+01 2.8000000e+01 2.6398073e+01 2.2253675e+01 2.3000000e+01 2.7267748e+01 1.9970483e+01 2.6000000e+01 1.1500000e+01 1.2704505e+02 4.9673814e+01 1.1400000e+02 4.5088339e+01 1.7374717e+01 4.1000000e+01 4.1197880e+01 1.7835967e+01 3.7000000e+01 4.0758834e+01 1.4968495e+01 3.7000000e+01
1.2500000e+01 8.6119168e+01 6.6882470e+01 7.9000000e+01 3.0949290e+01 2.3166778e+01 2.9000000e+01 2.7222110e+01 2.3058577e+01 2.5000000e+01 2.7947769e+01 2.0951366e+01 2.6000000e+01 1.2500000e+01 1.3179068e+02 5.0222149e+01 1.2200000e+02 4.6818821e+01 1.7150347e+01 4.4000000e+01 4.2904134e+01 1.7639398e+01 3.9000000e+01 4.2067722e+01 1.5800466e+01 3.9000000e+01
1.3500000e+01 6.9654665e+01 5.9798961e+01 6.1000000e+01 2.5796146e+01 2.1080841e+01 2.3000000e+01 2.1084178e+01 2.0415348e+01 1.7000000e+01 2.2774341e+01 1.8682514e+01 2.1000000e+01 1.3500000e+01 1.2056137e+02 4.5018547e+01 1.0800000e+02 4.3778015e+01 1.5400557e+01 4.0000000e+01 3.8403415e+01 1.6171672e+01 3.4000000e+01 3.8379936e+01 1.3949112e+01 3.5000000e+01
